Family,Genus,Species,DataID,SciName,Family_encode,Fam_Sample,Fam_Specie,Family_encodeYY
Geometridae,Lobophora,halterata,1836083663_NHMUK_422_0.jpg,Lobophora halterata,37,4794,3198,0
Pyralidae,Teliphasa,nubilosa,A32-20111123-009_TESRI_0.jpg,Teliphasa nubilosa,75,531,348,14
Erebidae,Nyctemera,annulatum,1883280146_MNHN_883_0.jpg,Nyctemera annulatum,29,5090,2667,1
Noctuidae,Diarsia,brunnea,3003615226_TAM_3156_0.jpg,Diarsia brunnea,62,3747,2218,2
Nymphalidae,Acraea,aglaonice,1039076048_YPM_3383_1.jpg,Acraea aglaonice,65,4037,1666,4
Papilionidae,Battus,belus,1055962990_NHMUK_4077_0.jpg,Battus belus,68,1101,365,11
Papilionidae,Troides,oblongomaculatus,2446314912_NHMUK_1631_0.jpg,Troides oblongomaculatus,68,1101,365,11
Hyblaeidae,Hyblaea,madagascariensis,1563875498_MNHN_2575_0.jpg,Hyblaea madagascariensis,45,11,5,41
Nymphalidae,Amauris,nossima,1039057438_YPM_3501_0.jpg,Amauris nossima,65,4037,1666,4
Crambidae,Glyphodes,bivitralis,A35-20190129-061_TESRI_0.jpg,Glyphodes bivitralis,22,1196,693,7
Crambidae,Crambus,lathoniellus,2013054231_MISSA_2557_0.jpg,Crambus lathoniellus,22,1196,693,7
Erebidae,Cisthene,faustinula,2432246483_CSU_2144_0.jpg,Cisthene faustinula,29,5090,2667,1
Erebidae,Calliteara,lunulata,takamukuana_A43-20170814-057_TESRI_0.jpg,Calliteara lunulata,29,5090,2667,1
Crambidae,Camptomastix,hisbonalis,A34-20130902-221_TESRI_0.jpg,Camptomastix hisbonalis,22,1196,693,7
Erebidae,Setina,irrorella,1825820526_NHMUK_246_0.jpg,Setina irrorella,29,5090,2667,1
Pieridae,Colotis,amata,1039030065_YPM_1052_0.jpg,Colotis amata,69,3076,852,9
Erebidae,Sophta,mazoatra,1563875431_MNHN_2475_0.jpg,Sophta mazoatra,29,5090,2667,1
Erebidae,Astacosia,ornatrix,1883279524_MNHN_1992_0.jpg,Astacosia ornatrix,29,5090,2667,1
Geometridae,Synopsia,sociaria,3003733909_TAM_80_0.jpg,Synopsia sociaria,37,4794,3198,0
Geometridae,Digrammia,muscariata,2432319389_CSU_2162_0.jpg,Digrammia muscariata,37,4794,3198,0
Geometridae,Epirrhoe,sperryi,2432349759_CSU_1282_0.jpg,Epirrhoe sperryi,37,4794,3198,0
Geometridae,Gonodontis,clelia,1826442596_NHMUK_4405_0.jpg,Gonodontis clelia,37,4794,3198,0
Limacodidae,Monema,flavescens,1020748056_MNHN_86_0.jpg,Monema flavescens,52,150,73,39
Erebidae,Oruza,glaucotorna,A42-20160308-013_TESRI_0.jpg,Oruza glaucotorna,29,5090,2667,1
Erebidae,Schistophleps,bipuncta,A43-20150611-077_TESRI_0.jpg,Schistophleps bipuncta,29,5090,2667,1
Geometridae,Rhodostrophia,vibicaria,3017394565_UTE_87_0.jpg,Rhodostrophia vibicaria,37,4794,3198,0
Psychidae,Cryptothelea,nigrita,1585239668_MISSA_2603_0.jpg,Cryptothelea nigrita,73,16,12,47
Tortricidae,Rhyacionia,buoliana,1838876161_MISSA_113_0.jpg,Rhyacionia buoliana,91,901,787,17
Hesperiidae,Panoquina,lucas,2432265219_CSU_1615_0.jpg,Panoquina lucas,44,1449,589,3
Sphingidae,Erinnyis,crameri,2432236204_CSU_1197_0.jpg,Erinnyis crameri,84,642,398,10
Erebidae,Euproctis,striata,V31-20170909-027_TESRI_0.jpg,Euproctis striata,29,5090,2667,1
Noctuidae,Lithacodia,taiwana,A58-20161012-195_TESRI_0.jpg,Lithacodia taiwana,62,3747,2218,2
Crambidae,Protonoceras,capitalis,A42-20170814-082_TESRI_0.jpg,Protonoceras capitalis,22,1196,693,7
Nymphalidae,Cymothoe,jodutta,1039188754_YPM_2217_0.jpg,Cymothoe jodutta,65,4037,1666,4
Noctuidae,Protogygia,pectinata,2432370690_CSU_317_0.jpg,Protogygia pectinata,62,3747,2218,2
Thyrididae,Camptochilus,bisulcus,A38-20130416-086_TESRI_0.jpg,Camptochilus bisulcus,88,34,21,63
Geometridae,Ennomos,magnaria,2432326085_CSU_198_0.jpg,Ennomos magnaria,37,4794,3198,0
Lycaenidae,Alesa,amesis,1039141756_YPM_1953_1.jpg,Alesa amesis,53,1492,708,6
Nymphalidae,Hyponephele,lycaon,2236803678_NHMUK_1865_0.jpg,Hyponephele lycaon,65,4037,1666,4
Lycaenidae,Jamides,elpis,1039136393_YPM_563_0.jpg,Jamides elpis,53,1492,708,6
Nymphalidae,Thessalia,leanira,1039149971_YPM_945_1.jpg,Thessalia leanira,65,4037,1666,4
Erebidae,Fanala,ambodiriana,1913644878_MNHN_191_1.jpg,Fanala ambodiriana,29,5090,2667,1
Pieridae,Eurema,daira,1317882507_USNM_2665_0.jpg,Eurema daira,69,3076,852,9
Pyralidae,Scorylus,cubensis,1988585115_MISSA_2185_0.jpg,Scorylus cubensis,75,531,348,14
Nymphalidae,Penthema,formosanum,1039076514_YPM_2489_0.jpg,Penthema formosanum,65,4037,1666,4
Pieridae,Prioneris,thestylis,1317527869_USNM_6386_0.jpg,Prioneris thestylis,69,3076,852,9
Nymphalidae,Palla,publius,1039103252_YPM_2517_0.jpg,Palla publius,65,4037,1666,4
Tortricidae,Archips,xylosteana,1585231824_MISSA_2410_0.jpg,Archips xylosteana,91,901,787,17
Notodontidae,Besaia,sordida,V29-20161015-047_TESRI_0.jpg,Besaia sordida,64,739,528,15
Pieridae,Colotis,hildebrandti,1321555088_USNM_6781_0.jpg,Colotis hildebrandti,69,3076,852,9
Noctuidae,Anedhella,boisduvali,1570703467_MNHN_2623_1.jpg,Anedhella boisduvali,62,3747,2218,2
Hesperiidae,Oarisma,era,2432225125_CSU_1919_0.jpg,Oarisma era,44,1449,589,3
Geometridae,Psamatodes,eremiata,1317394541_USNM_6506_0.jpg,Psamatodes eremiata,37,4794,3198,0
Noctuidae,Oligia,bridghamii,2268760364_MISSA_2570_0.jpg,Oligia bridghamii,62,3747,2218,2
Adelidae,Nematopogon,magna,1826296664_NHMUK_4891_0.jpg,Nematopogon magna,2,33,22,32
Erebidae,Siavana,rigida,2234824663_MISSA_3319_0.jpg,Siavana rigida,29,5090,2667,1
Erebidae,Ichoria,mexicana,1883280280_MNHN_352_0.jpg,Ichoria mexicana,29,5090,2667,1
Nymphalidae,Fountainea,eurypyle,1039193550_YPM_3848_1.jpg,Fountainea eurypyle,65,4037,1666,4
Crambidae,Undulambia,striatalis,1585266192_MISSA_2996_0.jpg,Undulambia striatalis,22,1196,693,7
Geometridae,Aplogompha,aurifera,1320678045_USNM_7991_0.jpg,Aplogompha aurifera,37,4794,3198,0
Erebidae,Catocala,praeclara,2013053841_MISSA_438_0.jpg,Catocala praeclara,29,5090,2667,1
Erebidae,Delphyre,meridionalis,1838877847_MISSA_2315_0.jpg,Delphyre meridionalis,29,5090,2667,1
Noctuidae,Mniotype,adusta,1847722844_NHMUK_1120_0.jpg,Mniotype adusta,62,3747,2218,2
Geometridae,Hypomecis,cineracea,A42-20161102-001_TESRI_0.jpg,Hypomecis cineracea,37,4794,3198,0
Erebidae,Sophta,comorana,1638354452_MNHN_1707_0.jpg,Sophta comorana,29,5090,2667,1
Noctuidae,Acronicta,intermedia,V36-20180519-198_TESRI_0.jpg,Acronicta intermedia,62,3747,2218,2
Notodontidae,Formofentonia,orbifer,rotundata_A38-20140728-142_TESRI_0.jpg,Formofentonia orbifer,64,739,528,15
Nymphalidae,Neptis,poultoni,1837858445_NHMUK_6380_0.jpg,Neptis poultoni,65,4037,1666,4
Geometridae,Rhopalista,viridans,1320471208_USNM_7517_0.jpg,Rhopalista viridans,37,4794,3198,0
Geometridae,Acrodontis,fumosa,A58-20181209-064_TESRI_0.jpg,Acrodontis fumosa,37,4794,3198,0
Erebidae,Eilema,griveaudi,1883279587_MNHN_1265_0.jpg,Eilema griveaudi,29,5090,2667,1
Erebidae,Anomis,oedema,1990804962_MNHN_1151_0.jpg,Anomis oedema,29,5090,2667,1
Hesperiidae,Proteides,mercurius,2432276899_CSU_109_0.jpg,Proteides mercurius,44,1449,589,3
Nymphalidae,Boloria,improba,1039037646_YPM_3694_1.jpg,Boloria improba,65,4037,1666,4
Riodinidae,Hamearis,lucina,3003609278_TAM_404_0.jpg,Hamearis lucina,76,60,28,26
Erebidae,Orotermes,hermieri,1990804990_MNHN_1453_0.jpg,Orotermes hermieri,29,5090,2667,1
Sphingidae,Notonagemia,hyloicoides,1882416125_NHMUK_3314_0.jpg,Notonagemia hyloicoides,84,642,398,10
Geometridae,Macaria,carbonaria,3003600205_TAM_2142_0.jpg,Macaria carbonaria,37,4794,3198,0
Geometridae,Lomographa,bimaculata,1825849900_NHMUK_1439_0.jpg,Lomographa bimaculata,37,4794,3198,0
Erebidae,Anisoneura,salebrosa,A43-20151015-021_TESRI_0.jpg,Anisoneura salebrosa,29,5090,2667,1
Pieridae,Kricogonia,cabrerai,1319215766_USNM_5965_0.jpg,Kricogonia cabrerai,69,3076,852,9
Pyralidae,Dioryctria,abietella,3003608933_TAM_179_0.jpg,Dioryctria abietella,75,531,348,14
Geometridae,Rhopalodes,viridularia,1319150730_USNM_12425_0.jpg,Rhopalodes viridularia,37,4794,3198,0
Sphingidae,Marumba,jankowskii,3003647233_TAM_1231_0.jpg,Marumba jankowskii,84,642,398,10
Crambidae,Omiodes,rufescens,1946086876_MISSA_676_0.jpg,Omiodes rufescens,22,1196,693,7
Tortricidae,Ancylis,cordiae,1846473680_MISSA_383_0.jpg,Ancylis cordiae,91,901,787,17
Saturniidae,Antheraea,oculea,1039131347_YPM_2916_1.jpg,Antheraea oculea,79,668,312,18
Pieridae,Catasticta,manco,1317228954_USNM_5494_0.jpg,Catasticta manco,69,3076,852,9
Geometridae,Entomopteryx,combusta,A35-20130605-068_TESRI_0.jpg,Entomopteryx combusta,37,4794,3198,0
Erebidae,Calyptra,lata,3003640203_TAM_1848_0.jpg,Calyptra lata,29,5090,2667,1
Tortricidae,Duessa,marquesana,1317652858_USNM_6628_0.jpg,Duessa marquesana,91,901,787,17
Pieridae,Delias,microsticha,1837858634_NHMUK_3453_0.jpg,Delias microsticha,69,3076,852,9
Noctuidae,Agrotis,herzogi,1563875303_MNHN_1432_1.jpg,Agrotis herzogi,62,3747,2218,2
Nymphalidae,Paulogramma,pyracmon,1039159164_YPM_2180_1.jpg,Paulogramma pyracmon,65,4037,1666,4
Erebidae,Catocala,alabamae,2244419240_MISSA_2001_0.jpg,Catocala alabamae,29,5090,2667,1
Geometridae,Lomographa,glomeraria,1932761461_MSU_907_0.jpg,Lomographa glomeraria,37,4794,3198,0
Lycaenidae,Anthene,crawshayi,1039112995_YPM_3542_0.jpg,Anthene crawshayi,53,1492,708,6
Erebidae,Catocala,amatrix,1039062651_YPM_70_0.jpg,Catocala amatrix,29,5090,2667,1
Sphingidae,Aellopos,fadus,2563888428_YPM_3317_1.jpg,Aellopos fadus,84,642,398,10
Papilionidae,Parides,montezuma,1321184374_USNM_9595_0.jpg,Parides montezuma,68,1101,365,11
Geometridae,Eriopygidia,myrtusaria,1320502669_USNM_4652_0.jpg,Eriopygidia myrtusaria,37,4794,3198,0
Uraniidae,Dysaethria,cretacea,A35-20150409-149_TESRI_0.jpg,Dysaethria cretacea,92,70,27,13
Pyralidae,Peoria,gemmatella,1993807056_MISSA_691_0.jpg,Peoria gemmatella,75,531,348,14
Nymphalidae,Tithorea,harmonia,1039193004_YPM_502_0.jpg,Tithorea harmonia,65,4037,1666,4
Nymphalidae,Tisiphone,helena,1039143110_YPM_2162_1.jpg,Tisiphone helena,65,4037,1666,4
Noctuidae,Amphipyra,pyramidea,3017557866_UTE_726_0.jpg,Amphipyra pyramidea,62,3747,2218,2
Hesperiidae,Heteropterus,morpheus,1039144432_YPM_574_0.jpg,Heteropterus morpheus,44,1449,589,3
Pieridae,Delias,zebuda,1320932167_USNM_8071_0.jpg,Delias zebuda,69,3076,852,9
Noctuidae,Autographa,bractea,3017394851_UTE_286_0.jpg,Autographa bractea,62,3747,2218,2
Erebidae,Thyrosticta,ankaratra,1913644926_MNHN_1485_0.jpg,Thyrosticta ankaratra,29,5090,2667,1
Nymphalidae,Eteona,tisiphone,1039115615_YPM_2530_0.jpg,Eteona tisiphone,65,4037,1666,4
Noctuidae,Opigena,polygona,3003614906_TAM_3378_0.jpg,Opigena polygona,62,3747,2218,2
Notodontidae,Pheosiopsis,lusciniola,A47-20150512-074_TESRI_0.jpg,Pheosiopsis lusciniola,64,739,528,15
Geometridae,Agathia,diplochorda,1826441424_NHMUK_4356_0.jpg,Agathia diplochorda,37,4794,3198,0
Papilionidae,Papilio,scamander,1039079508_YPM_1649_1.jpg,Papilio scamander,68,1101,365,11
Erebidae,Carales,astur,2432250161_CSU_991_0.jpg,Carales astur,29,5090,2667,1
Pieridae,Moschoneura,pinthous,1321318548_USNM_2235_0.jpg,Moschoneura pinthous,69,3076,852,9
Noctuidae,Orthosia,miniosa,3003614365_TAM_3560_0.jpg,Orthosia miniosa,62,3747,2218,2
Geometridae,Idaea,aversata,3003609149_TAM_3792_0.jpg,Idaea aversata,37,4794,3198,0
Noctuidae,Apamea,unanimis,1847696334_NHMUK_1050_0.jpg,Apamea unanimis,62,3747,2218,2
Notodontidae,Meragisa,dasra,1320734872_USNM_12163_0.jpg,Meragisa dasra,64,739,528,15
Erebidae,Coelophoris,marojejy,1587260974_MNHN_2310_1.jpg,Coelophoris marojejy,29,5090,2667,1
Nymphalidae,Corades,cybele,1039189362_YPM_2961_0.jpg,Corades cybele,65,4037,1666,4
Erebidae,Bastilla,joviana,joviana_V25-20161203-041_TESRI_0.jpg,Bastilla joviana,29,5090,2667,1
Nymphalidae,Polygonia,comma,1039039433_YPM_1064_0.jpg,Polygonia comma,65,4037,1666,4
Saturniidae,Actias,artemis,1039099609_YPM_1164_1.jpg,Actias artemis,79,668,312,18
Notodontidae,Mimopydna,kishidai,kishidai_V37-20190513-017_TESRI_0.jpg,Mimopydna kishidai,64,739,528,15
Noctuidae,Xylena,solidaginis,3017559508_UTE_803_0.jpg,Xylena solidaginis,62,3747,2218,2
Nymphalidae,Godyris,dircenna,1039081597_YPM_2688_1.jpg,Godyris dircenna,65,4037,1666,4
Pieridae,Catasticta,chelidonis,1318233488_USNM_1489_0.jpg,Catasticta chelidonis,69,3076,852,9
Noctuidae,Rusina,ferruginea,3017394873_UTE_299_0.jpg,Rusina ferruginea,62,3747,2218,2
Tortricidae,Olethreutes,inornatana,1585242752_MISSA_2418_0.jpg,Olethreutes inornatana,91,901,787,17
Noctuidae,Hadena,segregata,2804286351_CSU_1332_0.jpg,Hadena segregata,62,3747,2218,2
Oecophoridae,Ashinaga,longimana,A32-20120523-144_TESRI_0.jpg,Ashinaga longimana,66,67,59,34
Crambidae,Cirrhochrista,spissalis,A42-20190129-072_TESRI_0.jpg,Cirrhochrista spissalis,22,1196,693,7
Nymphalidae,Coenonympha,amaryllis,1039086704_YPM_2694_0.jpg,Coenonympha amaryllis,65,4037,1666,4
Pieridae,Pieris,oleracea,1317417556_USNM_6536_0.jpg,Pieris oleracea,69,3076,852,9
Gelechiidae,Chionodes,rogator,1585258898_MISSA_2802_0.jpg,Chionodes rogator,36,421,369,20
Crambidae,Glyphodes,pyloalis,V39-20181019-013_TESRI_0.jpg,Glyphodes pyloalis,22,1196,693,7
Erebidae,Hypocala,deflorata,A37-20171024-085_TESRI_0.jpg,Hypocala deflorata,29,5090,2667,1
Gelechiidae,Metzneria,paucipunctella,1585217889_MISSA_1194_0.jpg,Metzneria paucipunctella,36,421,369,20
Pyralidae,Pococera,subcanalis,1932791365_MISSA_2351_0.jpg,Pococera subcanalis,75,531,348,14
Noctuidae,Agrochola,circellaris,3017417562_UTE_330_0.jpg,Agrochola circellaris,62,3747,2218,2
Lycaenidae,Triclema,hades,1039129207_YPM_2551_1.jpg,Triclema hades,53,1492,708,6
Lasiocampidae,Gloveria,latipennis,1321120524_USNM_7543_0.jpg,Gloveria latipennis,49,151,67,21
Geometridae,Nemoria,eugeniae,3003657763_TAM_1041_0.jpg,Nemoria eugeniae,37,4794,3198,0
Hesperiidae,Conga,chydaea,1039027165_YPM_2816_0.jpg,Conga chydaea,44,1449,589,3
Nymphalidae,Charaxes,etheocles,1039111194_YPM_1440_1.jpg,Charaxes etheocles,65,4037,1666,4
Geometridae,Alcis,pandrosos,1319876709_USNM_663_0.jpg,Alcis pandrosos,37,4794,3198,0
Lycaenidae,Lycaena,kasyapa,1039118556_YPM_2904_0.jpg,Lycaena kasyapa,53,1492,708,6
Pieridae,Mylothris,agathina,1317828635_USNM_4779_0.jpg,Mylothris agathina,69,3076,852,9
Noctuidae,Tycomarptes,bipuncta,1661823141_MNHN_1526_1.jpg,Tycomarptes bipuncta,62,3747,2218,2
Geometridae,Idaea,effeminata,3003648720_TAM_336_0.jpg,Idaea effeminata,37,4794,3198,0
Erebidae,Ctenucha,cressonana,1838870155_MISSA_331_0.jpg,Ctenucha cressonana,29,5090,2667,1
Pyralidae,Dioryctria,rossi,1988586853_MISSA_3097_0.jpg,Dioryctria rossi,75,531,348,14
Nymphalidae,Euploea,sylvester,1039032404_YPM_3484_0.jpg,Euploea sylvester,65,4037,1666,4
Gelechiidae,Chionodes,lactans,1585254361_MISSA_2058_0.jpg,Chionodes lactans,36,421,369,20
Pieridae,Neophasia,menapia,2432286338_CSU_137_0.jpg,Neophasia menapia,69,3076,852,9
Erebidae,Thyrosticta,ratovosoni,1913644912_MNHN_1545_0.jpg,Thyrosticta ratovosoni,29,5090,2667,1
Nymphalidae,Libythea,geoffroy,1039157575_YPM_1503_0.jpg,Libythea geoffroy,65,4037,1666,4
Lycaenidae,Symmachia,rosanti,1020748101_MNHN_80_0.jpg,Symmachia rosanti,53,1492,708,6
Crambidae,Clupeosoma,cinereum,V36-20181215-192_TESRI_0.jpg,Clupeosoma cinereum,22,1196,693,7
Nymphalidae,Acraea,penelope,1039204320_YPM_1043_1.jpg,Acraea penelope,65,4037,1666,4
Geometridae,Bonatea,flexilineata,1320664822_USNM_636_0.jpg,Bonatea flexilineata,37,4794,3198,0
Nymphalidae,Acraea,serena,1039057017_YPM_47_0.jpg,Acraea serena,65,4037,1666,4
Erebidae,Pangrapta,acolesis,1563875369_MNHN_1587_0.jpg,Pangrapta acolesis,29,5090,2667,1
Geometridae,Chlorochlamys,phyllinaria,2432305152_CSU_1054_0.jpg,Chlorochlamys phyllinaria,37,4794,3198,0
Saturniidae,Bunaea,alcinoe,1039150234_YPM_946_1.jpg,Bunaea alcinoe,79,668,312,18
Noctuidae,Rougeotia,aethiopica,1661823131_MNHN_1496_1.jpg,Rougeotia aethiopica,62,3747,2218,2
Pieridae,Delias,aganippe,1318752414_USNM_520_0.jpg,Delias aganippe,69,3076,852,9
Erebidae,Oglasa,trimacula,1587260950_MNHN_2304_0.jpg,Oglasa trimacula,29,5090,2667,1
Papilionidae,Graphium,leonidas,1039104964_YPM_1914_0.jpg,Graphium leonidas,68,1101,365,11
Nymphalidae,Napeogenes,sylphis,1825803470_NHMUK_2861_0.jpg,Napeogenes sylphis,65,4037,1666,4
Papilionidae,Atrophaneura,varuna,1039107752_YPM_1433_1.jpg,Atrophaneura varuna,68,1101,365,11
Pieridae,Phoebis,bourkei,1318864298_USNM_8592_0.jpg,Phoebis bourkei,69,3076,852,9
Geometridae,Phrudocentra,vagilinea,1317512311_USNM_4060_0.jpg,Phrudocentra vagilinea,37,4794,3198,0
Noctuidae,Lophonycta,neoconfusa,A34-20130902-054_TESRI_0.jpg,Lophonycta neoconfusa,62,3747,2218,2
Nymphalidae,Charaxes,psaphon,1039120213_YPM_282_0.jpg,Charaxes psaphon,65,4037,1666,4
Nymphalidae,Memphis,glauce,1322564566_USNM_1729_0.jpg,Memphis glauce,65,4037,1666,4
Geometridae,Stergamataea,inornata,1932763280_MSU_1059_0.jpg,Stergamataea inornata,37,4794,3198,0
Nolidae,Macrochthonia,fervens,V37-20180521-187_TESRI_0.jpg,Macrochthonia fervens,63,338,163,31
Geometridae,Heterusia,subtessellata,1318582233_USNM_3662_0.jpg,Heterusia subtessellata,37,4794,3198,0
Nymphalidae,Morpho,sulkowskyi,1039172588_YPM_1991_1.jpg,Morpho sulkowskyi,65,4037,1666,4
Geometridae,Hydriomena,peratica,2432292103_CSU_142_0.jpg,Hydriomena peratica,37,4794,3198,0
Crambidae,Orthospila,definita,A62-20150420-038_TESRI_0.jpg,Orthospila definita,22,1196,693,7
Pieridae,Pareronia,valeria,1039075337_YPM_1867_0.jpg,Pareronia valeria,69,3076,852,9
Geometridae,Oenothalia,subpallida,1317937284_USNM_6128_0.jpg,Oenothalia subpallida,37,4794,3198,0
Nymphalidae,Hestina,japonica,1039045129_YPM_3697_0.jpg,Hestina japonica,65,4037,1666,4
Limacodidae,Narosoideus,vulpinus,V24-20160820-092_TESRI_0.jpg,Narosoideus vulpinus,52,150,73,39
Nymphalidae,Cethosia,nietneri,1039126530_YPM_2342_0.jpg,Cethosia nietneri,65,4037,1666,4
Nymphalidae,Euthalia,sahadeva,1039132505_YPM_3432_1.jpg,Euthalia sahadeva,65,4037,1666,4
Pyralidae,Corcyra,cephalonica,1989781187_NHMUK_1236_0.jpg,Corcyra cephalonica,75,531,348,14
Crambidae,Catoptria,margaritella,2446318715_NHMUK_1341_0.jpg,Catoptria margaritella,22,1196,693,7
Crambidae,Udea,decrepitalis,3003606947_TAM_2662_0.jpg,Udea decrepitalis,22,1196,693,7
Papilionidae,Parides,pizarro,1039138322_YPM_3305_1.jpg,Parides pizarro,68,1101,365,11
Geometridae,Macaria,distribuaria,1932764699_MSU_236_0.jpg,Macaria distribuaria,37,4794,3198,0
Pieridae,Delias,doylei,1321831487_USNM_292_0.jpg,Delias doylei,69,3076,852,9
Noctuidae,Pseudodeltote,postvittata,A34-20140428-023_TESRI_0.jpg,Pseudodeltote postvittata,62,3747,2218,2
Hesperiidae,Polites,vibex,2432271983_CSU_1018_0.jpg,Polites vibex,44,1449,589,3
Erebidae,Cyana,sanguinea,A35-20190424-126_TESRI_0.jpg,Cyana sanguinea,29,5090,2667,1
Pieridae,Catasticta,leucophaea,1321425888_USNM_3753_0.jpg,Catasticta leucophaea,69,3076,852,9
Crambidae,Eusabena,miltochristalis,A63-20180319-039_TESRI_0.jpg,Eusabena miltochristalis,22,1196,693,7
Pieridae,Baltia,shawii,1039197743_YPM_3113_1.jpg,Baltia shawii,69,3076,852,9
Geometridae,Gonanticlea,aversa,A37-20130806-044_TESRI_0.jpg,Gonanticlea aversa,37,4794,3198,0
Erebidae,Corgatha,incerta,1563875425_MNHN_2477_0.jpg,Corgatha incerta,29,5090,2667,1
Pieridae,Belenois,subeida,1320152047_USNM_2079_0.jpg,Belenois subeida,69,3076,852,9
Noctuidae,Schinia,biundulata,2432256272_CSU_1884_0.jpg,Schinia biundulata,62,3747,2218,2
Nymphalidae,Callicore,pitheas,1039118660_YPM_3737_0.jpg,Callicore pitheas,65,4037,1666,4
Erebidae,Plecoptera,mainty,1587261214_MNHN_1108_0.jpg,Plecoptera mainty,29,5090,2667,1
Geometridae,Glaucina,loxa,2432336123_CSU_2021_0.jpg,Glaucina loxa,37,4794,3198,0
Nymphalidae,Athyma,asura,1039114245_YPM_1184_1.jpg,Athyma asura,65,4037,1666,4
Geometridae,Cleora,leucophaea,taiwanensis_A48-20160222-096_TESRI_0.jpg,Cleora leucophaea,37,4794,3198,0
Noctuidae,Acronicta,impleta,1844270336_MISSA_1318_0.jpg,Acronicta impleta,62,3747,2218,2
Erebidae,Araeomolis,transversa,1883279991_MNHN_1963_0.jpg,Araeomolis transversa,29,5090,2667,1
Erebidae,Anomis,fornax,1990804941_MNHN_1156_0.jpg,Anomis fornax,29,5090,2667,1
Erebidae,Claterna,perinetensis,1587261056_MNHN_2443_1.jpg,Claterna perinetensis,29,5090,2667,1
Nymphalidae,Aglais,io,1039047574_YPM_1083_0.jpg,Aglais io,65,4037,1666,4
Noctuidae,Paracaroides,pauliani,1563875419_MNHN_2588_1.jpg,Paracaroides pauliani,62,3747,2218,2
Pieridae,Cepora,iudith,1320216508_USNM_1919_0.jpg,Cepora iudith,69,3076,852,9
Erebidae,Eublemma,abrupta,A46-20160426-034_TESRI_0.jpg,Eublemma abrupta,29,5090,2667,1
Cossidae,Squamura,discipuncta,A58-20190407-075_TESRI_0.jpg,Squamura discipuncta,21,52,33,46
Nymphalidae,Erebia,pandrose,3003605496_TAM_1195_0.jpg,Erebia pandrose,65,4037,1666,4
Erebidae,Catocala,nuptialis,1291640189_YPM_54_0.jpg,Catocala nuptialis,29,5090,2667,1
Erebidae,Eucereon,cubensis,1318863544_USNM_2886_0.jpg,Eucereon cubensis,29,5090,2667,1
Erebidae,Holomelina,lamae,2432254268_CSU_52_0.jpg,Holomelina lamae,29,5090,2667,1
Nymphalidae,Lethe,dura,1039187572_YPM_3845_1.jpg,Lethe dura,65,4037,1666,4
Zygaenidae,Pryeria,sinica,2013055302_MISSA_938_0.jpg,Pryeria sinica,96,69,42,30
Lycaenidae,Polyommatus,phyllides,3003729104_TAM_944_0.jpg,Polyommatus phyllides,53,1492,708,6
Noctuidae,Callyna,contracta,A41-20140325-006_TESRI_0.jpg,Callyna contracta,62,3747,2218,2
Gelechiidae,Psoricoptera,speciosella,3003689844_TAM_3441_0.jpg,Psoricoptera speciosella,36,421,369,20
Papilionidae,Battus,madyes,1039191272_YPM_1295_0.jpg,Battus madyes,68,1101,365,11
Hesperiidae,Caicella,calchas,2432275664_CSU_1023_0.jpg,Caicella calchas,44,1449,589,3
Geometridae,Corymica,arnearia,A43-20150611-110_TESRI_0.jpg,Corymica arnearia,37,4794,3198,0
Erebidae,Eilema,chinchilla,1883279519_MNHN_2012_1.jpg,Eilema chinchilla,29,5090,2667,1
Lycaenidae,Lepidochrysops,plebeia,1039164402_YPM_2386_1.jpg,Lepidochrysops plebeia,53,1492,708,6
Pieridae,Belenois,zochalia,1319455044_USNM_9151_0.jpg,Belenois zochalia,69,3076,852,9
Noctuidae,Tycracona,obliqua,V32-20170819-053_TESRI_0.jpg,Tycracona obliqua,62,3747,2218,2
Pyralidae,Sciota,vetustella,1988586821_MISSA_3638_0.jpg,Sciota vetustella,75,531,348,14
Hesperiidae,Lucida,lucia,1039174423_YPM_445_0.jpg,Lucida lucia,44,1449,589,3
Noctuidae,Acontia,olivacea,V32-20171007-129_TESRI_0.jpg,Acontia olivacea,62,3747,2218,2
Lycaenidae,Mesosemia,coelestis,1837857873_NHMUK_5953_0.jpg,Mesosemia coelestis,53,1492,708,6
Erebidae,Eudocima,phalonia,V17-20151205-002_TESRI_0.jpg,Eudocima phalonia,29,5090,2667,1
Pyralidae,Elasmopalpus,lignosella,1585261822_MISSA_1455_0.jpg,Elasmopalpus lignosella,75,531,348,14
Erebidae,Olepa,schleini,1883280205_MNHN_519_0.jpg,Olepa schleini,29,5090,2667,1
Papilionidae,Baronia,brevicornis,1317720813_USNM_4224_0.jpg,Baronia brevicornis,68,1101,365,11
Lycaenidae,Anthene,otacilia,1039101718_YPM_1426_0.jpg,Anthene otacilia,53,1492,708,6
Nymphalidae,Cymothoe,hypatha,1039102183_YPM_3040_1.jpg,Cymothoe hypatha,65,4037,1666,4
Hesperiidae,Thymelicus,lineola,1039160008_YPM_1505_0.jpg,Thymelicus lineola,44,1449,589,3
Hesperiidae,Thespieus,lutetia,1039067977_YPM_3512_1.jpg,Thespieus lutetia,44,1449,589,3
Pieridae,Pieris,eurydice,1057560297_NHMUK_4400_0.jpg,Pieris eurydice,69,3076,852,9
