Event,Sample_No.,Altitude,Group,Superfamily,Family,Genus,Species,Sex,Subfamily,Tribe,Code,Species_previous,W_length,B_length,TT_Weight,RS_Weight_with_pin,RS_Weight_pin,RS_Weight,秤重,note,已量針,RS_Weight(old),RS_Weight_old,Hot,Cold,Temp_min,Temp_max,Temp_avg ,Hot,Cold,Temp_min,Temp_max,Temp_avg,,Coll_data,Coll_date,coll_temp,species_meanCT,Note
MCRS,ASIZHX115420,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115421,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115422,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115423,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115424,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115425,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115426,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115427,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115428,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115429,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115430,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115431,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115432,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115433,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115434,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115435,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115436,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115437,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115438,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115439,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115440,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115441,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115442,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115443,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115444,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115445,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115446,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115447,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115448,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115449,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115450,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115451,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115452,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115453,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115454,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115455,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115456,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115457,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115458,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115459,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115460,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115461,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115462,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115463,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115464,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115465,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115466,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115467,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115468,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115469,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115470,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115471,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115472,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115473,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115474,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115475,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115476,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115477,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115478,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115479,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115480,1511,macromoth,Geometroidea,Geometridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115481,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115482,1511,macromoth,Geometroidea,Geometridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115483,1511,macromoth,Geometroidea,Geometridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115484,1511,macromoth,Geometroidea,Geometridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115485,1511,macromoth,Geometroidea,Geometridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115486,1511,macromoth,Geometroidea,Geometridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115487,1511,macromoth,Noctuoidea,Erebidae,Perciana,Perciana taiwana,male,,,346641,Perciana taiwana,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115488,1511,macromoth,Noctuoidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115489,1511,macromoth,Noctuoidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115490,1511,macromoth,Noctuoidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115491,1511,macromoth,Geometroidea,Geometridae,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115492,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115493,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115494,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115495,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115496,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115497,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115498,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115499,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115500,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115501,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115502,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115503,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115504,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115505,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115506,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115507,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115508,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115509,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115510,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115511,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115512,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115513,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115514,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115515,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115516,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115517,1511,macromoth,Noctuoidea,Erebidae,Nephelomilta,Nephelomilta karenkonis,male,,,431952,Kailasha effracta,,,,,,0.0091,1,無針直接秤蛾,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115518,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115519,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115520,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115521,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115522,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115523,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115524,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115525,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115526,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115527,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115528,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115529,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115530,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115531,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115532,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115533,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115534,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115535,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115536,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115537,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115538,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115539,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115540,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115541,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115542,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115543,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115544,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115545,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115546,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115547,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115548,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115549,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115550,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115551,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115552,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115553,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115554,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115555,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115556,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115557,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115558,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115559,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115560,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115561,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115562,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115563,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115564,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115565,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115566,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115567,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115568,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115569,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115570,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115571,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115572,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115573,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115574,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115575,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115576,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115577,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115578,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115579,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115580,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115581,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115582,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115583,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115584,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115585,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115586,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115587,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115588,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115589,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115590,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115591,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115592,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115593,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115594,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115595,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115596,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115597,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115598,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115599,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115600,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115601,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115602,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115603,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115604,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115605,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115606,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115607,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115608,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115609,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115610,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115611,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115612,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115613,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115614,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115615,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115616,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115617,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115618,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115619,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115620,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115621,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115622,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115623,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115624,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
MCRS,ASIZHX115625,1511,micromoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCE1500,20150720,,,
